lat,long,altitude,pix
 7.0, -20.15,-3896,NA
 7.0, -19.65,-4210,NA
 7.0, -19.15,-4514,NA
 7.0, -18.65,-4845,NA
 7.0, -18.15,-4972,NA
 7.0, -17.60,-4844,NA
 7.0, -17.10,-4874,NA
 7.0, -16.60,-4855,NA
 7.0, -16.10,-4751,NA
 7.0, -15.60,-4702,NA
 7.0, -15.10,-4686,NA
 7.0, -14.60,-4396,NA
 7.0, -14.10,-4091,NA
 7.0, -13.60,-3661,NA
 7.0, -13.10,-3052,NA
 7.0, -12.60,-1978,NA
 7.0, -12.10, -108,NA
 7.0, -11.60,    9,NA
 7.0, -11.10,   78,NA
 7.0, -10.55,  173,NA
 7.0, -10.05,  221,NA
 7.0,  -9.55,  253,NA
 7.0,  -9.05,  271,NA
 7.0,  -8.55,  338,NA
 7.0,  -8.05,  293,NA
 7.0,  -7.55,  272,NA
 7.0,  -7.05,  233,NA
 7.0,  -6.55,  228,NA
 7.0,  -6.05,  246,NA
 7.0,  -5.55,  387,NA
 7.0,  -5.05,  166,NA
 7.0,  -4.55,  125,NA
 7.0,  -4.05,  269,NA
 7.0,  -3.50,  241,NA
 7.0,  -3.00,  241,NA
 7.0,  -2.50,  248,NA
 7.0,  -2.00,  274,NA
 7.0,  -1.50,  308,NA
 7.0,  -1.00,  111,NA
 7.0,  -0.50,  157,NA
 7.0,   0.00,  132,NA
 7.0,   0.50,  196,NA
 7.0,   1.00,  155,NA
 7.0,   1.50,   98,NA
 7.0,   2.00,   81,NA
 7.0,   2.50,    9,NA
 7.0,   3.00,   40,NA
 7.0,   3.50,  156,NA
 7.0,   4.05,  104,NA
 7.0,   4.55,  143,NA
 7.0,   5.05,  193,NA
 7.0,   5.55,  175,NA
 7.0,   6.05,  223,NA
 7.0,   6.55,   38,NA
 7.0,   7.05,   55,NA
 7.0,   7.55,  448,NA
 7.0,   8.05,  102,NA
 7.0,   8.55,   90,NA
 7.0,   9.05,  176,NA
 7.0,   9.55,  189,NA
 7.0,  10.05,  266,NA
 7.0,  10.55,  271,NA
 7.0,  11.10, 1694,NA
 7.0,  11.60, 1111,NA
 7.0,  12.10, 1150,NA
 7.0,  12.60, 1047,NA
 7.0,  13.10, 1098,NA
 7.0,  13.60, 1143,NA
 7.0,  14.10, 1332,NA
 7.0,  14.60,  887,NA
 7.0,  15.10, 1111,NA
 7.0,  15.60, 1130,NA
 7.0,  16.10,  743,NA
 7.0,  16.60,  573,NA
 7.0,  17.10,  552,NA
 7.0,  17.60,  507,NA
 7.0,  18.15,  443,NA
 7.0,  18.65,  475,NA
 7.0,  19.15,  440,NA
 7.0,  19.65,  483,NA
 7.0,  20.15,  442,NA
 7.0,  20.65,  509,NA
 7.0,  21.15,  554,NA
 7.0,  21.65,  669,NA
 7.0,  22.15,  668,NA
 7.0,  22.65,  654,NA
 7.0,  23.15,  663,NA
 7.0,  23.65,  720,NA
 7.0,  24.15,  896,NA
 7.0,  24.65,  664,NA
 7.0,  25.15,  738,NA
 7.0,  25.70,  767,NA
 7.0,  26.20,  659,NA
 7.0,  26.70,  601,NA
 7.0,  27.20,  518,NA
 7.0,  27.70,  558,NA
 7.0,  28.20,  521,NA
 7.0,  28.70,  499,NA
 7.0,  29.20,  431,NA
 7.0,  29.70,  415,NA
 7.0,  30.20,  418,NA
 7.0,  30.70,  416,NA
 7.0,  31.20,  417,NA
 7.0,  31.70,  419,NA
 7.0,  32.20,  424,NA
 7.0,  32.75,  418,NA
 7.0,  33.25,  420,NA
 7.0,  33.75,  422,NA
 7.0,  34.25,  459,NA
 7.0,  34.75,  604,NA
 7.0,  35.25, 1021,NA
 7.0,  35.75, 2236,NA
 7.0,  36.25, 1412,NA
 7.0,  36.75, 1087,NA
 7.0,  37.25, 2338,NA
 7.0,  37.75, 1863,NA
 7.0,  38.25, 1849,NA
 7.0,  38.75, 2664,NA
 7.0,  39.25, 2410,NA
 7.0,  39.80, 3655,NA
 7.0,  40.30, 2264,NA
 7.0,  40.80, 1569,NA
 7.0,  41.30,  941,NA
 7.0,  41.80,  652,NA
 7.0,  42.30,  592,NA
 7.0,  42.80,  639,NA
 7.0,  43.30,  637,NA
 7.0,  43.80,  874,NA
 7.0,  44.30,  763,NA
 7.0,  44.80,  768,NA
 7.0,  45.30,  579,NA
 7.0,  45.80,  513,NA
 7.0,  46.30,  441,NA
 7.0,  46.85,  391,NA
 7.0,  47.35,  339,NA
 7.0,  47.85,  284,NA
 7.0,  48.35,  213,NA
 7.0,  48.85,  126,NA
 7.0,  49.35,    0,NA
 7.0,  49.85, -601,NA
 7.0,  50.35,-2921,NA
 7.0,  50.85,-4456,NA
 7.0,  51.35,-4968,NA
 7.0,  51.85,-5189,NA
 7.0,  52.35,-5094,NA
 7.0,  52.85,-5118,NA
 7.0,  53.35,-5066,NA
 7.0,  53.85,-5116,NA
 7.0,  54.40,-5100,NA
 7.0,  54.90,-4721,NA
 7.0,  55.40,-5203,NA
 7.0,  55.90,-3762,NA
 7.0,  56.40,-4649,NA
 7.0,  56.90,-3889,NA
 7.0,  57.40,-3934,NA
 7.0,  57.90,-4079,NA
 7.0,  58.40,-3935,NA
 7.0,  58.90,-2980,NA
 7.0,  59.40,-3489,NA
 7.0,  59.90,-2515,NA
 7.0,  60.40,-2864,NA
 7.0,  60.90,-3216,NA
 7.0,  61.45,-3952,NA
 7.0,  61.95,-3568,NA
 7.0,  62.45,-3507,NA
 7.0,  62.95,-3972,NA
 7.0,  63.45,-4536,NA
 7.0,  63.95,-4376,NA
 7.0,  64.45,-4793,NA
 7.0,  64.95,-4351,NA
 7.0,  65.45,-4872,NA
 7.0,  65.95,-4712,NA
 7.0,  66.45,-4644,NA
 7.0,  66.95,-3820,NA
 7.0,  67.45,-3901,NA
 7.0,  67.95,-4621,NA
