lat,long,altitude,pix,high,low
-30.0,   8.95, -4997,#003044,22.6, 12.5
-30.0,   9.50, -4910,#003245,22.5, 12.4
-30.0,  10.10, -4858,#003247,22.4, 12.3
-30.0,  10.65, -4518,#003449,22.4, 12.5
-30.0,  11.25, -4213,#0A3949,22.7, 12.6
-30.0,  11.85, -4029,#0B4052,22.3, 12.8
-30.0,  12.40, -3696,#0E4355,22.2, 12.8
-30.0,  13.00, -3117,#154A5C,22.1, 13.0
-30.0,  13.55, -2804,#164E5D,22.1, 13.1
-30.0,  14.15, -1406,#245E6C,22.2, 12.3
-30.0,  14.70,  -493,#2C6E7C,22.1, 12.1
-30.0,  15.30,  -261,#2C707D,22.2, 12.1
-30.0,  15.85,  -188,#2D6F7D,22.5, 12.2
-30.0,  16.45,  -179,#2D717E,22.6, 11.2
-30.0,  17.00,  -126,#2D717E,35.9,  6.4
-30.0,  17.60,   256,#B9946A,37.3,  4.0
-30.0,  18.15,   761,#B08857,39.8,  3.3
-30.0,  18.75,   954,#D39258,42.2,  3.6
-30.0,  19.35,   963,#D39E6A,39.1,  1.1
-30.0,  19.90,   958,#AF8B59,38.2, -0.1
-30.0,  20.50,   871,#E1B689,38.5, -0.2
-30.0,  21.05,   861,#D9B88B,37.7, -1.6
-30.0,  21.65,   929,#AD8B5D,35.7, -2.3
-30.0,  22.20,  1042,#AA8251,35.7, -1.1
-30.0,  22.80,  1094,#A77B4C,36.8, -1.6
-30.0,  23.35,  1051,#9F7F4C,36.9, -1.5
-30.0,  23.95,  1164,#83582E,35.2, -2.1
-30.0,  24.50,  1192,#937046,35.0, -3.0
-30.0,  25.10,  1423,#7E6233,31.9, -4.3
-30.0,  25.65,  1407,#96774B,31.2, -4.6
-30.0,  26.25,  1543,#8A6B3F,31.4, -4.2
-30.0,  26.85,  1425,#7A5F30,30.6, -5.1
-30.0,  27.40,  1560,#A38755,28.7, -5.5
-30.0,  28.00,  1763,#675122,23.6, -7.2
-30.0,  28.55,  2321,#48432F,29.8, -4.8
-30.0,  29.15,  2087,#564124,33.8,  0.5
-30.0,  29.70,  1060,#66552A,35.2, -0.4
-30.0,  30.30,   778,#384325,38.3,  6.2
-30.0,  30.85,   139,#72684D,31.6, 11.0
-30.0,  31.45,  -533,#276773,27.5, 15.9
-30.0,  32.00, -1262,#245969,27.5, 16.0
-30.0,  32.60, -1639,#225C6A,27.5, 16.1
-30.0,  33.15, -2167,#1B5360,27.0, 16.8
-30.0,  33.75, -2719,#195160,27.1, 16.7
-30.0,  34.35, -2639,#185260,27.3, 16.5
-30.0,  34.90, -2622,#1B5362,27.2, 16.3
-30.0,  35.50, -2199,#1B5563,27.1, 15.3
-30.0,  36.05, -1972,#164F60,26.9, 15.7
-30.0,  36.65, -2942,#11414F,26.6, 15.4
-30.0,  37.20, -5183,#013145,26.6, 15.3
-30.0,  37.80, -5031,#002F43,26.6, 15.5
-30.0,  38.35, -4990,#013145,26.6, 15.1
-30.0,  38.95, -5000,#003245,26.4, 14.9
-30.0,  39.50, -4951,#003245,26.1, 14.6
-30.0,  40.10, -4934,#003245,26.0, 14.4
-30.0,  40.65, -4875,#003245,26.0, 14.2
-30.0,  41.25, -4766,#003346,26.2, 14.5
-30.0,  41.85, -4496,#023749,26.1, 14.1
-30.0,  42.40, -4138,#0A3D50,26.2, 13.5
-30.0,  43.00, -3428,#114658,26.0, 14.0
-30.0,  43.55, -3278,#14485E,26.0, 14.4
-30.0,  44.15, -1887,#1D5264,26.1, 14.5
-30.0,  44.70, -2818,#1C5163,26.1, 14.8
-30.0,  45.30, -2437,#1E5768,26.0, 14.9
-30.0,  45.85, -1552,#205F6E,25.9, 14.4
-30.0,  46.45, -2356,#1D5564,26.2, 14.9
-30.0,  47.00, -2645,#144959,26.1, 14.6
-30.0,  47.60, -3057,#144959,25.8, 14.7
-30.0,  48.15, -3715,#0E3844,25.6, 14.7
-30.0,  48.75, -4340,#003B4B,25.5, 14.9
-30.0,  49.35, -4543,#023749,25.5, 14.6
-30.0,  49.90, -4447,#003B4D,25.5, 15.3
-30.0,  50.50, -4884,#013447,25.6, 15.3
-30.0,  51.05, -5157,#002535,25.7, 15.2
-30.0,  51.65, -4851,#013145,25.8, 15.1
-30.0,  52.20, -4969,#003043,25.8, 15.0
-30.0,  52.80, -4677,#003949,25.7, 15.0
-30.0,  53.35, -4646,#013648,25.7, 14.8
-30.0,  53.95, -4633,#01384C,25.6, 14.5
-30.0,  54.50, -4198,#013B4F,25.7, 14.6
-30.0,  55.10, -4464,#033B48,25.7, 14.6
-30.0,  55.65, -4660,#00394D,25.6, 14.6
-30.0,  56.25, -4524,#003A49,25.6, 14.6
-30.0,  56.85, -4262,#003345,25.8, 14.7
-30.0,  57.40, -4601,#041A28,25.6, 14.7
-30.0,  58.00, -4431,#044354,25.6, 14.7
-30.0,  58.55, -5059,#003A4F,25.4, 14.6
-30.0,  59.15, -4370,#0C3144,25.3, 14.3
-30.0,  59.70, -4229,#093A4B,25.3, 14.2
-30.0,  60.30, -1953,#1A687F,25.3, 14.3
-30.0,  60.85, -4468,#002A37,25.0, 14.4
-30.0,  61.45, -3686,#03293C,25.1, 14.6
-30.0,  62.00, -4491,#082630,24.9, 14.7
-30.0,  62.60, -4102,#0A4259,24.8, 14.7
-30.0,  63.15, -5441,#001822,24.7, 14.6
-30.0,  63.75, -5347,#002232,24.8, 14.5
-30.0,  64.35, -5039,#002D41,24.8, 14.4
-30.0,  64.90, -4829,#003446,24.8, 14.5
-30.0,  65.50, -4505,#003849,24.7, 14.5
-30.0,  66.05, -4368,#023749,24.6, 14.6
-30.0,  66.65, -4260,#00394C,24.5, 14.3
-30.0,  67.20, -4314,#013447,24.4, 14.3
-30.0,  67.80, -3801,#104A60,24.5, 14.3
-30.0,  68.35, -4615,#083747,24.3, 14.2
-30.0,  68.95, -4141,#0E4152,24.2, 14.0
-30.0,  69.50, -4133,#093A48,24.4, 14.1
-30.0,  70.10, -4567,#0B3E51,24.4, 13.9
-30.0,  70.65, -4237,#053444,24.5, 13.5
-30.0,  71.25, -3951,#002C37,24.6, 13.5
-30.0,  71.85, -4170,#04374A,24.4, 13.6
-30.0,  72.40, -3841,#0B3E51,24.0, 13.4
-30.0,  73.00, -3463,#0F4158,23.9, 13.3
-30.0,  73.55, -4183,#003346,23.8, 13.2
-30.0,  74.15, -3497,#154859,23.9, 13.4
-30.0,  74.70, -2647,#135263,23.8, 13.6
-30.0,  75.30, -3584,#104557,23.9, 13.7
-30.0,  75.85, -2844,#0F4253,24.1, 13.6
-30.0,  76.45, -3254,#113E51,24.2, 13.4
-30.0,  77.00, -3536,#0E455A,24.3, 13.2
-30.0,  77.60, -3530,#144251,24.7, 12.5
-30.0,  78.15, -3678,#0E3D4D,24.8, 12.2
-30.0,  78.75, -4066,#002E3D,24.7, 11.8
-30.0,  79.35, -4119,#0E4154,24.3, 11.0
-30.0,  79.90, -3925,#043144,24.3, 11.5
-30.0,  80.50, -3850,#0D4459,24.4, 11.3
-30.0,  81.05, -4095,#043B50,24.5, 11.0
-30.0,  81.65, -3968,#0E3F50,24.6, 10.9
-30.0,  82.20, -4077,#083B4E,24.5, 10.9
-30.0,  82.80, -4297,#0F394F,24.2, 11.0
-30.0,  83.35, -4185,#0C3F52,24.0, 11.0
-30.0,  83.95, -4145,#0E3E52,24.1, 11.2
-30.0,  84.50, -3895,#0B3C4D,24.1, 11.2
-30.0,  85.10, -3406,#144C5B,24.1, 11.2
-30.0,  85.65, -4020,#094359,24.1, 11.3
-30.0,  86.25, -4169,#0B3B4F,24.1, 11.3
-30.0,  86.85, -2296,#1F5861,24.7, 11.6
-30.0,  87.40, -2405,#1E596B,24.5, 12.2
-30.0,  88.00, -1990,#215B67,24.5, 12.4
-30.0,  88.55, -2333,#154456,24.4, 12.1
-30.0,  89.15, -1630,#215C6C,24.6, 11.5
-30.0,  89.70, -2163,#1D5667,24.6, 11.5
-30.0,  90.30, -2502,#1A5364,24.8, 11.4
-30.0,  90.85, -2085,#1D5868,24.8, 11.2
-30.0,  91.45, -2774,#195160,25.0, 11.3
-30.0,  92.00, -2780,#185260,24.9, 11.1
-30.0,  92.60, -2494,#1C5566,24.7, 10.9
-30.0,  93.15, -2445,#1A5364,24.3, 11.1
-30.0,  93.75, -2371,#1A5364,24.7, 11.1
-30.0,  94.35, -2475,#1B5465,24.7, 11.4
-30.0,  94.90, -2189,#1A5565,24.2, 11.5
-30.0,  95.50, -2568,#175061,24.0, 11.6
-30.0,  96.05, -2762,#175061,23.9, 11.8
-30.0,  96.65, -3250,#154859,24.5, 12.1
-30.0,  97.20, -3336,#103F51,24.6, 11.9
-30.0,  97.80, -3353,#124759,24.4, 11.6
-30.0,  98.35, -2925,#184D5D,24.2, 11.8
-30.0,  98.95, -2993,#184D5D,24.2, 12.0
-30.0,  99.50, -2964,#0D4755,24.3, 12.2
-30.0, 100.10, -3703,#0E4355,23.7, 12.3
-30.0, 100.65, -3919,#0C3B4D,23.6, 12.0
-30.0, 101.25, -4475,#003849,24.2, 12.1
-30.0, 101.85, -4700,#01384C,24.2, 12.5
-30.0, 102.40, -4588,#083749,24.2, 12.6
-30.0, 103.00, -4920,#003346,23.9, 13.0
-30.0, 103.55, -4868,#013145,23.8, 12.8
-30.0, 104.15, -4175,#003548,23.7, 12.6
-30.0, 104.70, -4857,#003140,23.6, 12.7
-30.0, 105.30, -4880,#01354A,23.4, 12.9
-30.0, 105.85, -5310,#002D3F,23.5, 13.0
-30.0, 106.45, -5200,#002D42,23.4, 13.3
-30.0, 107.00, -5131,#012B41,23.4, 13.4
-30.0, 107.60, -5224,#002F43,23.6, 13.4
-30.0, 108.15, -5205,#023145,23.8, 13.3
-30.0, 108.75, -5308,#003044,23.9, 13.4
-30.0, 109.35, -5403,#013044,24.0, 13.7
-30.0, 109.90, -5429,#002F43,24.4, 13.5
-30.0, 110.50, -5442,#002F43,24.9, 13.6
-30.0, 111.05, -5466,#002F43,25.8, 13.6
-30.0, 111.65, -5127,#003044,26.6, 13.6
-30.0, 112.20, -5202,#003044,26.6, 13.4
-30.0, 112.80, -4935,#013145,27.3, 13.3
-30.0, 113.35, -4524,#003245,27.8, 13.2
-30.0, 113.95, -2227,#1E5663,28.8, 12.2
-30.0, 114.50,  -245,#2D717E,30.8, 12.6
-30.0, 115.10,    84,#616952,40.7,  8.0
-30.0, 115.65,   273,#8E8D6F,42.7,  4.4
-30.0, 116.25,   288,#696849,41.6,  2.2
-30.0, 116.85,   294,#6C5535,41.8,  3.2
-30.0, 117.40,   357,#87784F,42.2,  2.6
-30.0, 118.00,   384,#725B39,43.8,  2.5
-30.0, 118.55,   447,#6D5B37,44.2,  3.2
-30.0, 119.15,   441,#6F512D,44.4,  2.0
-30.0, 119.70,   430,#81523E,44.3,  0.5
-30.0, 120.30,   426,#74512B,43.6,  1.1
-30.0, 120.85,   467,#986D42,42.6,  0.7
-30.0, 121.45,   426,#81562C,43.2,  2.4
-30.0, 122.00,   354,#905C35,43.8,  2.4
-30.0, 122.60,   417,#765335,43.9,  1.3
-30.0, 123.15,   457,#8E643A,44.5,  1.2
-30.0, 123.75,   353,#C9A06C,45.4,  0.0
-30.0, 124.35,   299,#B17D4E,46.1,  1.0
-30.0, 124.90,   213,#7C4E2C,45.9,  0.2
-30.0, 125.50,   217,#926544,45.4,  3.0
-30.0, 126.05,   226,#98754F,44.6,  3.4
-30.0, 126.65,   238,#B4855B,43.3,  2.9
-30.0, 127.20,   246,#A57F58,42.5,  2.1
-30.0, 127.80,   225,#B48156,42.6,  1.0
-30.0, 128.35,   201,#996B4A,44.4, -0.8
-30.0, 128.95,   195,#996C4B,45.2, -0.2
-30.0, 129.50,   185,#A47654,44.7, -0.4
-30.0, 130.10,   147,#9B6B47,43.6,  0.1
-30.0, 130.65,   168,#94643E,43.4,  0.4
-30.0, 131.25,   224,#97623A,43.4,  0.8
-30.0, 131.85,   201,#A87349,44.2,  0.5
-30.0, 132.40,   218,#A87349,43.0, -0.9
-30.0, 133.00,   183,#AE744C,42.7,  1.1
-30.0, 133.55,   169,#AE7951,41.9,  2.0
-30.0, 134.15,   194,#B47F57,42.1,  0.1
-30.0, 134.70,   154,#AB7750,43.0, -0.3
-30.0, 135.30,   208,#B17F5C,43.7,  0.8
-30.0, 135.85,   152,#C3916E,43.7,  1.1
-30.0, 136.45,   100,#DEAE80,42.6,  2.2
-30.0, 137.00,   114,#C39973,42.1,  2.5
-30.0, 137.60,    86,#C19E76,43.1,  3.3
-30.0, 138.15,   118,#AE8A66,43.9,  0.3
-30.0, 138.75,   143,#D2A480,40.6, -0.9
-30.0, 139.35,   440,#AC8E6C,44.7,  3.0
-30.0, 139.90,    45,#B7885C,44.9,  2.4
-30.0, 140.50,    39,#CE9971,44.5,  1.1
-30.0, 141.05,    99,#BA8E67,44.6,  1.8
-30.0, 141.65,   185,#AE845E,43.3,  1.5
-30.0, 142.20,    87,#B38055,43.5,  1.2
-30.0, 142.80,   107,#906240,43.1,  1.5
-30.0, 143.35,   175,#97714C,44.3,  2.7
-30.0, 143.95,   146,#88603D,44.1,  1.4
-30.0, 144.50,   102,#8B6747,43.4,  2.1
-30.0, 145.10,   109,#937551,41.4,  1.4
-30.0, 145.65,   112,#885F41,41.0,  1.3
-30.0, 146.25,   114,#A99676,39.3,  1.3
-30.0, 146.85,   121,#967D55,39.5,  2.6
-30.0, 147.40,   136,#8D7956,39.0,  3.0
-30.0, 148.00,   133,#776E4F,38.8,  2.2
-30.0, 148.55,   144,#6E6548,37.6,  1.5
-30.0, 149.15,   168,#767850,35.5,  0.7
-30.0, 149.70,   214,#375320,35.4,  0.4
-30.0, 150.30,   550,#2D371F,34.6,  0.7
-30.0, 150.85,   480,#48563C,33.2,  0.1
-30.0, 151.45,  1147,#414022,27.9, -2.3
-30.0, 152.00,  1028,#2F3119,31.2,  1.5
-30.0, 152.60,   422,#323F2B,34.0,  2.3
-30.0, 153.15,   106,#4F5740,33.6,  7.1
-30.0, 153.75, -1337,#1C494F,27.8, 13.6
-30.0, 154.35, -4606,#003547,27.9, 13.6
-30.0, 154.90, -4668,#013447,27.3, 13.5
-30.0, 155.50, -4790,#013447,26.6, 13.5
-30.0, 156.05, -4697,#002F3E,26.3, 14.0
-30.0, 156.65, -4854,#002D42,26.0, 13.8
-30.0, 157.20, -3700,#073A4B,25.9, 13.4
-30.0, 157.80, -1878,#1F5A68,25.7, 13.7
-30.0, 158.35, -2549,#134455,25.3, 13.7
-30.0, 158.95, -2092,#0C404E,24.8, 13.6
-30.0, 159.50, -2704,#174F5E,25.1, 13.7
-30.0, 160.10, -1630,#235E6E,25.3, 13.9
-30.0, 160.65, -1535,#205B6B,25.2, 13.8
-30.0, 161.25, -1232,#246372,25.1, 13.5
-30.0, 161.85, -1188,#236573,24.9, 13.6
-30.0, 162.40, -1161,#226472,24.9, 14.1
-30.0, 163.00, -1210,#236271,24.8, 14.2
-30.0, 163.55, -1450,#235E6C,25.2, 13.6
-30.0, 164.15, -2593,#164A58,25.6, 13.2
-30.0, 164.70, -3396,#174658,25.8, 13.5
-30.0, 165.30, -3379,#124556,26.1, 13.3
-30.0, 165.85, -2412,#1A5364,26.3, 13.3
-30.0, 166.45, -3132,#104859,26.4, 13.4
-30.0, 167.00, -2849,#0E3D4F,26.4, 13.5
-30.0, 167.60, -1282,#296B79,26.5, 13.8
-30.0, 168.15, -1649,#23555E,26.4, 13.3
-30.0, 168.75, -3150,#1C4C60,26.4, 13.3
-30.0, 169.35, -2417,#194D5A,26.3, 13.6
-30.0, 169.90, -3075,#164B5B,26.6, 13.6
-30.0, 170.50, -2918,#144450,26.8, 14.0
-30.0, 171.05, -2151,#185665,26.8, 14.4
-30.0, 171.65, -2454,#1D5566,26.6, 14.1
-30.0, 172.20, -2423,#114251,26.7, 14.0
-30.0, 172.80, -1550,#1A5C6C,26.6, 14.3
-30.0, 173.35, -2334,#296275,26.4, 13.9
-30.0, 173.95, -3315,#134659,26.1, 14.1
-30.0, 174.50, -3945,#0D4051,26.0, 13.9
-30.0, 175.10, -4149,#0B3E51,26.2, 13.8
-30.0, 175.65, -4254,#0C3B4F,26.1, 14.4
-30.0, 176.25, -4310,#0B3B4F,26.3, 14.0
-30.0, 176.85, -4253,#093C4F,26.3, 14.1
-30.0, 177.40, -3975,#0C3F52,26.1, 13.7
-30.0, 178.00, -3858,#0C3F52,26.0, 13.7
-30.0, 178.55, -3640,#104557,26.0, 13.8
-30.0, 179.15, -3328,#164B5D,26.2, 14.0
-30.0, 179.70, -1700,#1B5267,26.4, 14.1
-29.5,-179.70, -1966,#11363F,26.5, 14.9
-29.5,-179.15, -2437,#184D5D,26.6, 14.9
-29.5,-178.55, -2266,#114253,26.7, 14.9
-29.5,-178.00,  -658,#1D515F,26.4, 14.9
-29.5,-177.40, -3064,#134455,26.3, 14.8
-29.5,-176.85, -4627,#002D3C,26.3, 14.7
-29.5,-176.25, -9004,#010920,26.4, 14.6
-29.5,-175.70, -6095,#022B41,26.4, 14.3
-29.5,-175.10, -5645,#022F44,26.6, 14.5
-29.5,-174.55, -5814,#002B40,26.6, 14.6
-29.5,-173.95, -5790,#012B41,26.5, 14.5
-29.5,-173.40, -3690,#0D475B,26.5, 14.3
-29.5,-172.80, -5681,#002B43,26.4, 14.6
-29.5,-172.25, -5567,#023143,26.2, 14.8
-29.5,-171.65, -5453,#002F43,25.9, 14.5
-29.5,-171.10, -5511,#002E42,25.9, 14.4
-29.5,-170.55, -5348,#002E42,25.7, 14.3
-29.5,-169.95, -5172,#002C3E,25.8, 14.4
-29.5,-169.40, -5369,#002F43,26.0, 14.5
-29.5,-168.80, -5374,#002F43,26.0, 14.3
-29.5,-168.25, -5427,#002E42,25.7, 14.2
-29.5,-167.65, -5503,#002F43,25.8, 14.5
-29.5,-167.10, -5356,#002E42,25.9, 14.9
-29.5,-166.50, -5606,#002C40,26.0, 15.1
-29.5,-165.95, -5335,#002E42,26.0, 15.4
-29.5,-165.35, -5150,#003144,26.2, 15.2
-29.5,-164.80, -5052,#012E43,25.8, 15.3
-29.5,-164.20, -5315,#002E42,25.8, 15.2
-29.5,-163.65, -5235,#003044,25.8, 15.1
-29.5,-163.05, -5123,#002F43,25.8, 14.8
-29.5,-162.50, -5401,#002F43,25.8, 14.8
-29.5,-161.90, -4209,#002F3B,25.8, 14.4
-29.5,-161.35, -5255,#013044,25.7, 14.0
-29.5,-160.75, -5580,#013145,25.6, 14.3
-29.5,-160.20, -5527,#002639,25.6, 14.5
-29.5,-159.60, -5585,#002A40,25.6, 14.0
-29.5,-159.05, -5329,#013044,25.6, 14.2
-29.5,-158.45, -5067,#033045,25.8, 14.2
-29.5,-157.90, -4886,#002D40,25.9, 14.2
-29.5,-157.30, -4798,#013044,25.7, 14.3
-29.5,-156.75, -5358,#01273A,25.8, 14.0
-29.5,-156.15, -5005,#013145,25.7, 13.9
-29.5,-155.60, -4918,#003044,26.1, 13.9
-29.5,-155.00, -5238,#002D40,26.0, 13.5
-29.5,-154.45, -5016,#003046,25.7, 13.6
-29.5,-153.90, -4987,#002E42,25.6, 14.1
-29.5,-153.30, -4879,#023246,25.5, 13.8
-29.5,-152.75, -4949,#003046,25.6, 13.8
-29.5,-152.15, -4827,#003346,25.6, 13.8
-29.5,-151.60, -5620,#002B3E,25.6, 13.8
-29.5,-151.00, -4754,#003748,25.7, 13.9
-29.5,-150.45, -4756,#002737,25.6, 14.0
-29.5,-149.85, -3060,#104553,25.8, 14.7
-29.5,-149.30, -4268,#012F3F,25.8, 14.6
-29.5,-148.70, -4538,#03384A,25.9, 14.4
-29.5,-148.15, -4459,#003B4D,25.9, 14.6
-29.5,-147.55, -4437,#03374C,26.0, 14.4
-29.5,-147.00, -4497,#003245,26.1, 14.5
-29.5,-146.40, -4853,#012B3B,26.1, 14.5
-29.5,-145.85, -4629,#013648,26.2, 14.5
-29.5,-145.25, -4428,#003449,26.2, 14.6
-29.5,-144.70, -4696,#013648,26.0, 14.7
-29.5,-144.10, -4723,#003346,25.9, 14.7
-29.5,-143.55, -4609,#013648,25.9, 14.6
-29.5,-142.95, -4301,#00384C,26.0, 14.7
-29.5,-142.40, -4336,#043A52,26.2, 14.7
-29.5,-141.80, -4433,#053A4C,26.4, 14.6
-29.5,-141.25, -4018,#0C3F52,26.5, 14.6
-29.5,-140.65, -4281,#0E3E52,26.5, 14.5
-29.5,-140.10, -4111,#0D3E4F,26.4, 14.3
-29.5,-139.50, -4435,#003747,26.4, 14.2
-29.5,-138.95, -4207,#0A3D50,26.3, 14.0
-29.5,-138.35, -4224,#083F54,26.3, 13.9
-29.5,-137.80, -4013,#063141,26.3, 13.7
-29.5,-137.20, -4574,#013447,26.4, 13.7
-29.5,-136.65, -4250,#093C4F,26.4, 13.8
-29.5,-136.10, -4220,#0A3D50,26.3, 13.8
-29.5,-135.50, -4203,#063A4F,26.2, 14.0
-29.5,-134.95, -4181,#083C51,26.1, 14.0
-29.5,-134.35, -4132,#0A3D50,25.8, 13.9
-29.5,-133.80, -4154,#083B4E,25.9, 14.0
-29.5,-133.20, -4294,#043C4D,25.9, 14.1
-29.5,-132.65, -4343,#053849,25.9, 14.3
-29.5,-132.05, -4216,#003647,25.9, 14.4
-29.5,-131.50, -4069,#0A3D50,25.8, 14.4
-29.5,-130.90, -4024,#0D3D51,25.8, 14.3
-29.5,-130.35, -3928,#0C3C50,25.9, 14.0
-29.5,-129.75, -3860,#0A3D50,25.7, 14.1
-29.5,-129.20, -4220,#07364A,25.8, 14.2
-29.5,-128.60, -3909,#0D4053,25.6, 14.4
-29.5,-128.05, -4014,#033B4A,25.7, 14.4
-29.5,-127.45, -4092,#003442,25.6, 14.5
-29.5,-126.90, -3730,#103D50,25.7, 14.6
-29.5,-126.30, -3796,#0C3B4F,25.8, 14.7
-29.5,-125.75, -4044,#0B3E51,25.7, 14.8
-29.5,-125.15, -3920,#0F3E4E,25.7, 15.0
-29.5,-124.60, -3791,#083B4C,25.5, 15.0
-29.5,-124.00, -3559,#114455,25.5, 14.8
-29.5,-123.45, -3688,#0C3F52,25.6, 14.8
-29.5,-122.85, -3628,#104354,25.6, 14.1
-29.5,-122.30, -3698,#0D4053,25.6, 14.5
-29.5,-121.70, -3745,#0E4152,25.5, 14.3
-29.5,-121.15, -3713,#0C3F52,25.8, 14.3
-29.5,-120.55, -3716,#0E3E52,25.8, 13.9
-29.5,-120.00, -3591,#104354,26.0, 13.9
-29.5,-119.45, -3745,#0C3D4E,26.0, 13.8
-29.5,-118.85, -3437,#114457,25.9, 13.6
-29.5,-118.30, -3530,#0E4250,25.9, 13.3
-29.5,-117.70, -3756,#124153,25.8, 13.0
-29.5,-117.15, -3686,#0D3E4F,25.4, 13.0
-29.5,-116.55, -3423,#114455,25.1, 13.1
-29.5,-116.00, -3395,#144959,25.1, 13.2
-29.5,-115.40, -3306,#124757,25.2, 13.3
-29.5,-114.85, -3296,#134455,25.0, 13.5
-29.5,-114.25, -3166,#114553,25.0, 13.3
-29.5,-113.70, -3169,#0D4051,25.0, 13.6
-29.5,-113.10, -3095,#14495B,24.7, 13.6
-29.5,-112.55, -2983,#073544,24.9, 13.9
-29.5,-111.95, -2394,#164E5D,24.9, 13.6
-29.5,-111.40, -2812,#1A4959,24.9, 13.7
-29.5,-110.80, -3008,#1B5362,24.9, 13.5
-29.5,-110.25, -2954,#174A5B,24.9, 13.6
-29.5,-109.65, -2865,#134B5A,24.5, 13.9
-29.5,-109.10, -3264,#154A5C,24.3, 14.1
-29.5,-108.50, -3121,#134B5C,24.3, 14.2
-29.5,-107.95, -2810,#124B5C,24.4, 14.6
-29.5,-107.35, -3109,#1A4F61,24.5, 14.6
-29.5,-106.80, -3297,#13485A,24.5, 14.4
-29.5,-106.20, -3170,#134858,24.5, 14.3
-29.5,-105.65, -3269,#0F3E4E,24.4, 14.6
-29.5,-105.05, -3332,#124757,23.8, 14.1
-29.5,-104.50,  -247,#204F55,23.6, 14.2
-29.5,-103.90, -3393,#0D4051,23.5, 13.8
-29.5,-103.35, -3362,#114054,23.8, 13.4
-29.5,-102.80, -3148,#124759,23.9, 13.4
-29.5,-102.20, -2984,#13485A,23.8, 13.5
-29.5,-101.65, -3233,#114457,23.8, 13.6
-29.5,-101.05, -3375,#13485A,23.5, 13.9
-29.5,-100.50, -3383,#0F4051,23.6, 14.2
-29.5, -99.90, -3438,#0D3743,23.5, 14.2
-29.5, -99.35, -3332,#14475A,23.3, 14.1
-29.5, -98.75, -3348,#0F465A,23.3, 14.0
-29.5, -98.20, -3821,#0F3E50,23.3, 13.9
-29.5, -97.60, -3692,#0E4655,23.3, 13.9
-29.5, -97.05, -3633,#0F4253,23.2, 13.6
-29.5, -96.45, -3686,#0B3A4A,23.0, 13.6
-29.5, -95.90, -3787,#0C3F52,22.9, 13.6
-29.5, -95.30, -4014,#0E4152,22.8, 13.6
-29.5, -94.75, -3767,#0A3A48,22.9, 13.6
-29.5, -94.15, -3953,#0E3D4F,22.7, 13.5
-29.5, -93.60, -3767,#0E4154,22.8, 13.2
-29.5, -93.00, -3394,#114155,22.8, 13.4
-29.5, -92.45, -3273,#154456,22.8, 13.4
-29.5, -91.85, -3153,#124759,22.7, 13.3
-29.5, -91.30, -3589,#0C3F50,22.7, 13.0
-29.5, -90.70, -3544,#0D4051,22.5, 12.9
-29.5, -90.15, -3394,#0D4254,22.4, 12.8
-29.5, -89.55, -3500,#0C3F50,22.5, 12.9
-29.5, -89.00, -3528,#124759,22.4, 12.9
-29.5, -88.40, -3633,#0E4152,22.3, 12.5
-29.5, -87.85, -3841,#0E4154,22.2, 12.6
-29.5, -87.25, -3955,#0D4053,22.2, 12.6
-29.5, -86.70, -3881,#094150,22.1, 12.6
-29.5, -86.10, -3791,#0D4053,22.0, 12.6
-29.5, -85.55, -3820,#0E4257,22.0, 12.5
-29.5, -85.00, -3708,#033442,21.9, 12.4
-29.5, -84.40, -3877,#0F4051,21.8, 12.2
-29.5, -83.85, -4045,#0C3F52,21.3, 11.6
-29.5, -83.25, -3911,#0D4053,21.1, 11.8
-29.5, -82.70, -4095,#0C3F52,21.4, 12.1
-29.5, -82.10, -3975,#0A3D50,21.2, 12.1
-29.5, -81.55, -3860,#0C3F52,21.2, 11.9
-29.5, -80.95, -4026,#0C3F52,21.1, 11.9
-29.5, -80.40, -3905,#0E4154,20.8, 11.8
-29.5, -79.80, -3583,#11485D,20.9, 11.3
-29.5, -79.25, -3843,#0E4154,20.8, 11.1
-29.5, -78.65, -3805,#104354,20.8, 11.1
-29.5, -78.10, -3881,#0D3D51,20.8, 11.0
-29.5, -77.50, -4386,#073A4D,20.4, 10.9
-29.5, -76.95, -4087,#0E3E52,20.4, 11.1
-29.5, -76.35, -4319,#003849,20.3, 10.8
-29.5, -75.80, -3955,#0A394D,20.2, 10.6
-29.5, -75.20, -4113,#083B4E,20.2, 10.4
-29.5, -74.65, -4230,#003346,20.0, 10.4
-29.5, -74.05, -4030,#093A4B,19.8, 10.6
-29.5, -73.50, -4159,#063B4D,19.6, 10.2
-29.5, -72.90, -4319,#05384D,19.2,  9.9
-29.5, -72.35, -6391,#002A42,19.1,  9.6
-29.5, -71.75, -2328,#144D5E,18.3,  9.1
-29.5, -71.20,   575,#C9B288,25.9,  3.4
-29.5, -70.60,  2522,#C3A778,22.3,-12.3
-29.5, -70.05,  3736,#C4A07C,19.3,-23.6
-29.5, -69.45,  4943,#6F4612,11.6,-31.6
-29.5, -68.90,  3553,#775839,22.1,-20.7
-29.5, -68.35,  1243,#BF8D6A,35.8, -2.9
-29.5, -67.75,  1788,#A07D43,32.6, -4.6
-29.5, -67.20,   830,#998763,35.5,  0.6
-29.5, -66.60,   340,#5F5A34,42.7,  1.4
